	Name	Address	Phone	Longitude	Latitude
16069	Lepim i Varim	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16070	Holy hummus	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16072	Pekarnja «Shef Ponchik»	gorod Moskva, Proletarskij prospekt, dom 14/49, korpus 3	(929) 591-38-56	37.65255811443213	55.6369119375626
16073	Harat's Irish Pub	gorod Moskva, Krasnoprudnaja ulitsa, dom 15	(968) 553-58-43	37.666943	55.780985764674696
16074	SUShISET	gorod Moskva, Rusakovskaja ulitsa, dom 1	(985) 487-29-92	37.669406	55.78204976498431
16075	Zhak kofe-ku	gorod Moskva, Rusakovskaja ulitsa, dom 1	(958) 563-21-81	37.669406	55.78204976498431
16076	Kafe VIKs	gorod Moskva, poselenie Pervomajskoe, derevnja Gorchakovo, Shkol'naja ulitsa, dom 1, korpus 1	(909) 907-28-28	37.216135	55.520697689809694
16077	Kafe	gorod Moskva, poselenie Schapovskoe, selo Oznobishino, dom 191	(916) 608-58-81	37.41525939988182	55.413870138981636
16079	Karakilis	gorod Moskva, Pjatnitskoe shosse, dom 13	(925) 846-81-50	37.382757	55.841553782345805
16081	Shaurma	gorod Moskva, Minskaja ulitsa, dom 5	(495) 146-58-99	37.486222000000005	55.73512975135871
16082	YODA EXPRESS	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16083	Poke na grile	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16084	Progress, Wok Pho Mi	gorod Moskva, ulitsa Giljarovskogo, dom 68, stroenie 1	(925) 635-70-19	37.633432000000006	55.78878576694509
16086	Barviha	gorod Moskva, Derbenevskaja naberezhnaja, dom 7, stroenie 7	(967) 000-08-33	37.650502	55.72196574754605
16087	Kafe «Vzlet»	gorod Moskva, Alma-Atinskaja ulitsa, dom 1	(495) 341-24-45	37.768345	55.6432997248553
16088	Cosmos coffee	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 19	(916) 950-98-68	37.61525300000001	55.7374107520198
16090	Kafe «Hanoj fut»	gorod Moskva, ulitsa Pokryshkina, dom 4	(916) 585-14-21	37.481529	55.66501173110208
16091	Pekarnja	gorod Moskva, Tallinskaja ulitsa, dom 14	(985) 908-33-86	37.40047700000001	55.79865076981884
16092	Palki-Skalki	gorod Moskva, poselenie Sosenskoe, bul'var Velaskesa, dom 5, korpus 1	(915) 175-15-68	37.459450999999994	55.59279171037068
16093	Plov tsentr	gorod Moskva, poselenie Vnukovskoe, ulitsa Letchika Ul'janina, dom 5	(925) 457-76-18	37.30863999999999	55.626131719924516
16095	Odzhahuri	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16096	Habbit	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16097	IKIGAI	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16098	YAKI	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16099	CINNABON	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16100	LOKMACHO creamery	gorod Moskva, prospekt Mira, dom 211, korpus 2	(495) 966-64-98	37.666278742414	55.845639889589506
16103	Sakartvelo	gorod Moskva, 1-ja Dubrovskaja ulitsa, dom 6	(985) 924-63-51	37.669454	55.726951748989606
16104	Kofe s soboj	gorod Moskva, ulitsa Plescheeva, dom 4A	(926) 598-74-12	37.604749	55.88357679466171
16105	Kafeterij	gorod Moskva, 3-j Mitinskij pereulok, dom 3	(495) 794-52-20	37.34937999999999	55.847466784076
16106	Pekarnja Veselyj pekar'	gorod Moskva, poselenie Desenovskoe, derevnja Desna, Tsentral'naja ulitsa, vladenie 144	(968) 077-77-86	37.34826899999999	55.49290068191792
16108	Tasty Thai	gorod Moskva, ulitsa Dekabristov, dom 12	(926) 172-27-53	37.602263	55.863465788762014
16109	Metropoliten	gorod Moskva, Zubovskij bul'var, dom 37, stroenie 1	(925) 305-73-08	37.586487000000005	55.73787375215399
16110	Vkusvill	gorod Moskva, Bol'shaja Spasskaja ulitsa, dom 8, stroenie 1A	(925) 776-48-79	37.642948	55.775658763125016
16114	Predprijatie bystrogo obsluzhivanija «Doner Bistro»	gorod Moskva, Balaklavskij prospekt, dom 7	(928) 284-92-92	37.60332999999997	55.64066572409831
16116	Doneretto	gorod Moskva, Nagornaja ulitsa, dom 27	(968) 763-89-99	37.598564	55.67510973401152
16117	Kafe	gorod Moskva, poselenie Vnukovskoe, ulitsa Borisa Pasternaka, dom 3	(999) 999-99-99	37.327356	55.64377472499184
16118	Bar pri otele «Vojadzher»	gorod Moskva, Derbenevskaja naberezhnaja, dom 7, stroenie 21	(916) 512-82-67	37.65033091325204	55.72463361723823
16120	Coffprice	gorod Moskva, Sokol'nicheskaja ploschad', dom 4A	(892) 845-27-73	37.678582000000006	55.79003076730764
16121	Craft Draft Local Pub	gorod Moskva, Bol'shoj Drovjanoj pereulok, dom 8, stroenie 2	(910) 429-78-50	37.65658799999999	55.74393675391194
16122	Pekarnja MaMan	gorod Moskva, Avtozavodskaja ulitsa, dom 13/1	(969) 120-88-88	37.656498000000006	55.70593474290908
16123	Pekarnja Sapure	gorod Moskva, Sudostroitel'naja ulitsa, dom 1	(977) 733-54-74	37.66664	55.680219735484805
16124	Kofejnja «Coffee Moose»	gorod Moskva, Sudostroitel'naja ulitsa, dom 1	(977) 733-54-74	37.66664	55.680219735484805
16125	Chajhana Azija	gorod Moskva, 1-j Avtozavodskij proezd, dom 5	(926) 954-00-10	37.65732500000001	55.70486674260037
16126	UNDERDOG	gorod Moskva, ulitsa Marosejka, dom 6-8, stroenie 1	(985) 420-02-28	37.634602000000015	55.75720075776108
16127	Kofejnja	gorod Moskva, Avtozavodskaja ulitsa, dom 13/1	(968) 382-90-26	37.65621226318917	55.70574762114913
16128	BEER YOURSELF	gorod Moskva, gorod Zelenograd, korpus 1824	(977) 320-20-02	37.17661623357614	55.969412016082124
16129	V'etPljus	gorod Moskva, Kalanchevskaja ulitsa, dom 20, stroenie 1	(909) 939-24-80	37.662879	55.78253276512486
16131	Kulinar №1	gorod Moskva, Petrovsko-Razumovskij proezd, dom 10	(495) 613-57-22	37.56944187171009	55.794735578163696
16135	Mangal - bar «ZhAKO»	gorod Moskva, Bol'shaja Serpuhovskaja ulitsa, dom 58	(925) 213-88-48	37.62619954719252	55.720158376667776
16137	Kafe 258	gorod Moskva, Borovskoe shosse, dom 2, korpus 5	(925) 103-33-77	37.418975	55.6622277303004
16138	CUP and CUP	gorod Moskva, ulitsa Butyrskij Val, dom 10	(495) 477-56-48	37.585853	55.77841576392697
16139	Siti kafe	gorod Moskva, ulitsa Pravdy, dom 23	(495) 374-85-88	37.582014	55.78886876696927
16140	Kofejnja One bucks coffee	gorod Moskva, Avtozavodskaja ulitsa, dom 13/1	(910) 525-53-55	37.656498000000006	55.70593474290908
16141	Matreshka Coffee	gorod Moskva, 3-j Avtozavodskij proezd, dom 4	(966) 073-59-57	37.65445199999999	55.70707774323946
16142	Gril' &Suvlaki	gorod Moskva, Bol'shaja Pochtovaja ulitsa, dom 34, stroenie 1A	(903) 549-06-78	37.69702000000001	55.78050076453357
16143	Molnija	gorod Moskva, ulitsa Zemljanoj Val, dom 38-40/15, stroenie 9	(916) 023-88-55	37.656603	55.75508475714672
16144	Russkaja Azija	gorod Moskva, Aviatsionnaja ulitsa, dom 66	(915) 012-00-06	37.460418	55.80986777308942
16145	Bar «World Class»	gorod Moskva, Varshavskoe shosse, dom 122A	(495) 191-09-15	37.616766903000396	55.629576672083004
16146	Stolovaja Samsa №1	gorod Moskva, gorod Zelenograd, Privokzal'naja ploschad', dom 1	(985) 814-10-77	37.171587	55.97895182278227
16147	Donet Turetskij	gorod Moskva, Bulatnikovskaja ulitsa, dom 2A	(934) 000-30-00	37.65136199999999	55.58073770692358
16149	Kofejnja	gorod Moskva, poselenie Schapovskoe, ulitsa Evgenija Rodionova, vladenie 1	(968) 865-72-76	37.36130599999999	55.38614465179472
16150	Zavodskaja stolovaja	gorod Moskva, 1-j Kotljakovskij pereulok, dom 3	(926) 340-08-09	37.63873699999999	55.64977572671725
16151	Burger garazh	gorod Moskva, Tallinskaja ulitsa, dom 9	(977) 935-76-34	37.396951	55.799845770167096
16152	GALKI	gorod Moskva, Strastnoj bul'var, dom 4, stroenie 5	(495) 629-02-12	37.608661	55.764690759936634
16153	Gastrorjumochnaja 6 YOU 6	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 2, stroenie 1	(916) 688-99-65	37.596972	55.77038076159031
16154	Pekarnja	gorod Moskva, Korovinskoe shosse, dom 1, korpus 1	(985) 767-26-07	37.543379000000016	55.865393789327165
16155	Marukame	gorod Moskva, 4-j Lesnoj pereulok, dom 4	(903) 168-54-45	37.58717399999999	55.778973764089294
16156	COFIX Kofejnja	gorod Moskva, Varshavskoe shosse, dom 7, korpus 1	(903) 722-27-40	37.622349	55.700871741445965
16157	FRIENDS	gorod Moskva, Kutuzovskij prospekt, dom 1/7, stroenie 2	(925) 555-50-73	37.570538000000006	55.7501957557277
16160	Kafe	gorod Moskva, Kashirskoe shosse, dom 55A	(926) 256-46-83	37.692617999999996	55.63852372348283
16163	Sushi Market	gorod Moskva, Novojasenevskij prospekt, dom 11	(903) 590-65-40	37.536168	55.60651771430051
16164	Shelkovyj put'	gorod Moskva, Leningradskoe shosse, dom 16A, stroenie 2	(985) 004-09-67	37.498723	55.82156577650373
16165	Frau Brothen	gorod Moskva, Veskovskij pereulok, dom 4	(965) 143-11-12	37.599571	55.778460763940046
16168	Coffee Way	gorod Moskva, ulitsa Suschevskij Val, dom 5, stroenie 9	(916) 916-05-05	37.593572	55.7956547689458
16169	Cuavabar	gorod Moskva, Altuf'evskoe shosse, dom 70, korpus 1	(903) 256-98-74	37.588786	55.88815079600501
16172	Gril' Haus	gorod Moskva, Altuf'evskoe shosse, dom 70, korpus 1	(903) 625-69-88	37.588786	55.88815079600501
16173	Japonskoe bistro Jimoto	gorod Moskva, Minskaja ulitsa, dom 2G, korpus 1	(962) 949-55-87	37.50297200000001	55.71781874634589
16174	Varenichnaja № 1	gorod Moskva, prospekt Mira, dom 119, stroenie 521	(926) 736-39-74	37.63132	55.82776277831388
16177	Kafin. best coffe. best price	gorod Moskva, ulitsa Izmajlovskij Val, dom 2	(800) 700-73-37	37.719244	55.7836
16178	Na ugljah	gorod Moskva, Jartsevskaja ulitsa, dom 22A, korpus 2	(969) 051-11-11	37.415121999999975	55.73788875215834
16179	Pekarnja-kafe	gorod Moskva, 1-ja Kvesisskaja ulitsa, dom 9	(915) 473-74-23	37.580285	55.79357876834101
16180	Sonamu	gorod Moskva, ulitsa Marshala Vasilevskogo, dom 3, korpus 1	(495) 942-42-02	37.47358099999999	55.80346477122208
16182	1-ja Krevetochnaja	gorod Moskva, ulitsa Marosejka, dom 4/2, stroenie 1	(495) 114-54-44	37.63397799999999	55.757390757816246
16183	If Coffee	gorod Moskva, Leningradskij prospekt, dom 74, korpus 1	(925) 619-01-50	37.516883	55.80508677169501
16184	Tsimes	gorod Moskva, Komsomol'skij prospekt, dom 28	(916) 529-88-69	37.579481	55.726721748923005
16185	Oui, mon general	gorod Moskva, ulitsa Marshala Rybalko, dom 2, korpus 9	(968) 450-01-10	37.496928	55.798119769664076
16186	Bodro coffee	gorod Moskva, Leninskij prospekt, dom 2A	(926) 747-99-00	37.610625000000006	55.72880374952596
16187	KVARTAL	gorod Moskva, ulitsa Marshala Rybalko, dom 2, korpus 8	(495) 698-63-01	37.497036	55.79722976940472
16188	Kofe	gorod Moskva, Pjatnitskoe shosse, dom 18	(495) 794-45-50	37.382891999999984	55.844297783148605
16189	Kofejnja	gorod Moskva, ulitsa Marshala Birjuzova, dom 9	(968) 382-90-26	37.49631763567798	55.79146977229223
16191	Doner	gorod Moskva, Nagatinskaja ulitsa, dom 16, stroenie 2	(499) 615-48-96	37.64840600000001	55.67839973496
16192	Semejnyj zal-trapeza	gorod Moskva, Pjatnitskoe shosse, dom 40	(968) 847-72-90	37.35966568259547	55.855532013333644
16195	Kofejnja Sweet	gorod Moskva, ulitsa Suschevskij Val, dom 5, stroenie 5	(926) 852-03-39	37.589859	55.79347576831099
16199	Silvestre Cafe	gorod Moskva, Sharikopodshipnikovskaja ulitsa, dom 11, stroenie 5	(495) 904-10-51	37.676804999999995	55.718656746588366
16201	Coffe combo	gorod Moskva, Zelenyj prospekt, dom 3A, stroenie 1	(925) 883-43-95	37.772637	55.749286755463935
16202	Mindal'	gorod Moskva, Leningradskij prospekt, dom 74, korpus 1	(925) 880-17-52	37.516883	55.80508677169501
16203	Bel'gijskie vafli	gorod Moskva, Staropetrovskij proezd, dom 1, stroenie 2	(916) 115-77-55	37.500343	55.8237847771518
16205	Casa El Gio	gorod Moskva, Shkol'naja ulitsa, dom 19	(926) 048-38-35	37.671548	55.74575275443866
16208	Kofejnyj ugolok	gorod Moskva, Altuf'evskoe shosse, dom 72	(903) 265-89-74	37.58799900000001	55.89028179663104
16209	Chajhana evrazija	gorod Moskva, Horoshevskoe shosse, dom 68	(966) 358-00-00	37.526351000000005	55.77809176383271
16210	Shaurma	gorod Moskva, Petrozavodskaja ulitsa, dom 24A, stroenie 2	(916) 098-71-46	37.49340500000001	55.86752978995338
16211	Pho NONG V'etnamskaja kuhnja	gorod Moskva, Leningradskij prospekt, dom 76A	(985) 577-61-66	37.514825	55.80574477188687
16212	Kofe s soboj	gorod Moskva, Leningradskij prospekt, dom 80, korpus 17	(499) 156-48-75	37.51044	55.80823277261249
16214	Shaurma	gorod Moskva, 2-ja Vladimirskaja ulitsa, dom 38/18	(905) 744-85-85	37.784341000000005	55.75047475580867
16215	Tejsti Taj	gorod Moskva, Leningradskij prospekt, dom 62A	(929) 673-98-77	37.53202700000001	55.80210377082528
16216	Dzhondzholi	gorod Moskva, Leningradskij prospekt, dom 62A	(906) 071-68-92	37.53202700000001	55.80210377082528
16217	Pechorin Shop	gorod Moskva, Vil'njusskaja ulitsa, dom 5	(910) 418-88-47	37.523077000000015	55.60378971351909
16219	Chudo-pechka	gorod Moskva, bul'var Akademika Landau, dom 1	(903) 797-05-64	37.549623	55.92028880545831
16221	Kruk cofeeshop	gorod Moskva, bul'var Akademika Landau, dom 1	(916) 010-06-12	37.549623	55.92028880545831
16222	Hinkali Gali	gorod Moskva, Berezovaja alleja, dom 17, korpus 2	(909) 646-68-53	37.621007000000006	55.8497767847522
16223	Kroshka-Kartoshka	gorod Moskva, ulitsa Suschevskij Val, dom 5, stroenie 8	(495) 995-22-49	37.592324000000005	55.79594176902943
16224	Karaoke-bar Payot	gorod Moskva, Seligerskaja ulitsa, dom 24/1, stroenie 2	(968) 688-02-22	37.550445	55.86822879015834
16225	Kafe gril'	gorod Moskva, ulitsa Suschevskij Val, dom 5, stroenie 8	(903) 260-00-62	37.592324000000005	55.79594176902943
16226	Shaurma	gorod Moskva, ulitsa Nizhnjaja Maslovka, dom 5, korpus 1	(905) 710-50-30	37.584351000000005	55.791378767700195
16227	Kafeterij	gorod Moskva, Altuf'evskoe shosse, dom 47, stroenie 2	(977) 764-62-30	37.583499	55.87067579087593
16228	Kafe u Tanka	gorod Moskva, ulitsa Isakovskogo, dom 33, korpus 3	(495) 758-76-20	37.42052199999999	55.80491677164543
16229	Olimp Dzhunior	gorod Moskva, ulitsa Luzhniki, dom 24, stroenie 19A	(985) 644-88-56	37.554639	55.71201574466723
16230	Pekarnja	gorod Moskva, Domodedovskaja ulitsa, dom 1, korpus 1	(925) 275-82-02	37.706485	55.61633271711355
16231	COFFEE VAY	gorod Moskva, ulitsa Ordzhonikidze, dom 11, stroenie 1A	(495) 358-25-63	37.595247000000015	55.70855074366529
16232	LisoBon	gorod Moskva, ulitsa Sretenka, dom 26/1	(985) 182-55-01	37.633177	55.77044576160921
16233	Shaurma na ugljah	gorod Moskva, Malaja Botanicheskaja ulitsa, dom 24A, stroenie 1	(965) 285-99-99	37.58273783922847	55.831693100776974
16234	Berezy Park	gorod Moskva, Stroginskoe shosse, dom 1, stroenie 1	(499) 130-86-11	37.4338	55.805055771685964
16235	Russkaja kuhnja	gorod Moskva, Borovskoe shosse, dom 51	(495) 733-86-37	37.35236799999999	55.636586722926396
16236	Pitstsa Paolo	gorod Moskva, Borovskoe shosse, dom 27	(499) 553-00-40	37.36575100000001	55.64478772528304
16240	Mjasnoj Butik PRAJMBIF	gorod Moskva, Smolenskij bul'var, dom 17, stroenie 1	(910) 473-16-05	37.58353	55.74246275348448
16241	One Price Coffee	gorod Moskva, Rublevskoe shosse, dom 62	(495) 015-31-50	37.381165	55.7667127605242
16242	Turetskaja lavka	gorod Moskva, Bolotnaja naberezhnaja, dom 3, stroenie 2	(926) 411-54-12	37.60978999999999	55.73992875274973
16243	Prem'er pitstsa	gorod Moskva, ulitsa Marshala Birjuzova, dom 10, korpus 1	(963) 968-05-01	37.49554600000001	55.79280276811497
16244	Suvlaki	gorod Moskva, 1-ja Kvesisskaja ulitsa, dom 18	(495) 685-09-14	37.57844200000001	55.79428276854608
16245	Shaurma	gorod Moskva, prospekt Zaschitnikov Moskvy, dom 12	(909) 904-99-90	37.924289	55.70193674175367
16247	Ginger coffee	gorod Moskva, proezd Odoevskogo, dom 11, korpus 7	(926) 541-33-66	37.51244100000001	55.59811771189498
16250	Doner Kebab	gorod Moskva, ulitsa Leskova, dom 26A	(903) 256-98-74	37.613014	55.89451079787367
16252	Stambul Doner 24	gorod Moskva, Kronshtadtskij bul'var, dom 7	(495) 926-71-00	37.48716000000001	55.840871782146316
16253	Restoran «Buabez»	gorod Moskva, Leninskij prospekt, dom 37	(495) 633-88-88	37.586273	55.709879744049545
16255	Konditerskaja Olega Il'ina	gorod Moskva, Smol'naja ulitsa, dom 44, korpus 2	(910) 450-99-86	37.47357399999997	55.86953079054013
16258	Sinema Hajned	gorod Moskva, Frunzenskaja naberezhnaja, dom 30, stroenie 19	(903) 799-59-92	37.58627800000001	55.724083748159195
16260	Doner-Kebab	gorod Moskva, Novokosinskaja ulitsa, dom 31	(965) 385-80-89	37.863896	55.74304775365411
16262	Shaurma	gorod Moskva, Bolotnikovskaja ulitsa, dom 52, korpus 1	(916) 616-16-45	37.582201000000005	55.66297273051491
16264	Prime Winge	gorod Moskva, Borovskoe shosse, dom 51	(495) 733-86-37	37.35236799999999	55.636586722926396
16265	IQ Kofe i hleb	gorod Moskva, Horoshevskoe shosse, dom 82	(915) 208-55-49	37.521372	55.778290763890574
16266	DO NOT DISTURB	gorod Moskva, ulitsa Petrovka, dom 20/1	(903) 585-14-86	37.618429	55.76419175979164
16268	Parus	gorod Moskva, Preobrazhenskaja ploschad', dom 6	(495) 652-81-86	37.71062746307401	55.794521602806846
16269	Osteria Mario	gorod Moskva, Kashirskoe shosse, dom 61G	(906) 749-50-40	37.71440400000001	55.62071071836914
16270	SeDelice Frantsuzskaja pekarnja	gorod Moskva, 1-ja Tverskaja-Jamskaja ulitsa, dom 4	(925) 922-94-11	37.594282	55.77141176189005
16271	SeDelice	gorod Moskva, Ljublinskaja ulitsa, dom 112, stroenie 3	(903) 241-87-16	37.742854999999984	55.65002572678915
16272	SeDelice Frantsuzskaja pekarnja	gorod Moskva, Novoslobodskaja ulitsa, dom 3	(926) 753-75-38	37.60073100000001	55.779014764101234
16273	SeDelice Frantsuzskaja pekarnja	gorod Moskva, Tverskaja ulitsa, dom 17	(905) 782-66-38	37.606991	55.76309075947177
16274	SeDelice	gorod Moskva, ulitsa Kuznetskij Most, dom 18/7	(968) 623-28-84	37.623321	55.76195775914263
16275	Coffee Moose	gorod Moskva, ulitsa Bol'shaja Jakimanka, dom 39	(985) 620-93-32	37.613246	55.733827750981405
16276	Buhanka	gorod Moskva, poselenie Moskovskij, Kievskoe shosse, 23-j kilometr, dom 14, korpus 6	(968) 860-91-23	37.41539999999999	55.633176721946974
16277	Buhanka	gorod Moskva, Levoberezhnaja ulitsa, dom 4, korpus 10	(968) 189-77-03	37.480564	55.8695977905598
16278	Hmel' i Solod	gorod Moskva, Petrovsko-Razumovskij proezd, dom 16	(916) 926-28-67	37.570575999999996	55.79763676952333
16281	Sushi Wok	gorod Moskva, poselenie Vnukovskoe, Omskaja ulitsa, dom 16	(495) 754-44-44	37.263948	55.620586
16282	Sushi Wok	gorod Moskva, Rozhdestvenskaja ulitsa, dom 31	(499) 754-44-44	37.931782000000005	55.705905742900676
16283	Kofe Hauz	gorod Moskva, ulitsa Marosejka, dom 6-8, stroenie 1	(495) 221-83-01	37.634628676039604	55.7574926419976
16284	Hleb Nasuschnyj	gorod Moskva, Komsomol'skaja ploschad', dom 3A, stroenie 1	(495) 419-06-87	37.649681	55.782884765227294
16285	Vabi-Sabi	gorod Moskva, Kashirskoe shosse, dom 61G	(915) 316-64-33	37.71440400000001	55.62071071836914
16286	Anderson	gorod Moskva, Novojasenevskij prospekt, dom 11	(915) 424-19-96	37.536168	55.60651771430051
16287	Kulinarnaja lavka brat'ev Karavaevyh	gorod Moskva, Michurinskij prospekt, dom 27	(495) 771-70-79	37.50026400000001	55.69749374047017
16288	Kulinarnaja lavka brat'ev Karavaevyh	gorod Moskva, Bol'shaja Gruzinskaja ulitsa, dom 57, stroenie 1	(495) 121-70-36	37.582921	55.7710827617944
16289	Kulinarnaja lavka Brat'ev Karavaevyh	gorod Moskva, Bol'shaja Tatarskaja ulitsa, dom 35, stroenie 3	(495) 967-67-94	37.635597999999995	55.737494752044135
16290	Kulinarnaja lavka Brat'ev Karavaevyh	gorod Moskva, ulitsa Bol'shaja Ordynka, dom 7	(495) 771-70-79	37.624951	55.7447937541605
16291	Kulinarnaja lavka Brat'ev Karavaevyh	gorod Moskva, Stremjannyj pereulok, dom 26	(495) 771-70-79	37.62978900000001	55.72785774925197
16294	Prajm-kafe	gorod Moskva, ulitsa Arbat, dom 1	(495) 690-44-81	37.59978509817416	55.75149545212922
16298	Coffeeshop Company	gorod Moskva, Kashirskoe shosse, dom 61G	(916) 201-20-23	37.71440400000001	55.62071071836914
16299	Allo Pitstsa	gorod Moskva, Shipilovskaja ulitsa, dom 25	(499) 730-50-55	37.72546599999999	55.6216417186362
16300	Mi P'jache	gorod Moskva, ulitsa Pokrovka, dom 16	(495) 623-61-10	37.6456471906743	55.759182988333194
16301	Upside Down Cake	gorod Moskva, Kashirskoe shosse, dom 61G	(918) 403-35-49	37.71440400000001	55.62071071836914
16302	Burger King	gorod Moskva, Ljublinskaja ulitsa, dom 92, korpus 2	(495) 544-50-00	37.75564299999991	55.659256999999904
16303	Burger King	gorod Moskva, Krasnodarskaja ulitsa, dom 51, korpus 2	(495) 544-50-00	37.76494068285815	55.67707966063743
